TransactionID,CustomerID,CustomerDOB,CustGender,CustLocation,CustAccountBalance,TransactionDate,TransactionTime,TransactionAmount (INR)
T554724,C4940317,23/9/65,F,DELHI,87278.61,24/8/16,141506,1790.0
T694442,C8236639,26/9/91,F,KARIMNAGAR,33312.88,30/8/16,200112,117.4
T165774,C3414765,23/4/85,M,NOIDA,9198.1,4/8/16,134644,316.0
T525318,C2624263,24/5/96,M,CHENNAI,42918.44,19/8/16,225137,404.0
T277864,C8722985,27/4/87,M,NEW DELHI,49322.9,12/8/16,221101,687.0
T349137,C3128681,10/5/67,M,CHENNAI,45055.83,14/8/16,131247,100.0
T555705,C8317868,25/12/90,M,BASTI,13158.99,22/8/16,5134,50.0
T170398,C8265816,26/9/73,M,MUMBAI,9963.13,4/8/16,171603,985.95
T451519,C2040927,22/12/93,F,GHAZIABAD,20469.13,16/8/16,151933,10.0
T107186,C1573670,6/2/92,M,DELHI,1705.05,6/8/16,142505,459.0
T848010,C1925132,16/10/88,M,MUMBAI,16919.09,9/9/16,113330,1000.0
T537057,C8790714,8/7/97,F,DELHI,1054.49,22/8/16,104608,95.0
T340954,C1935515,18/7/84,M,GAZIABAD,104768.02,15/8/16,200520,801.0
T694564,C4932456,3/6/83,M,MUMBAI,7210.6,30/8/16,14102,102.0
T442622,C8234528,20/10/93,F,MUMBAI,22286.16,16/8/16,75045,35000.0
T879008,C2793414,27/6/82,M,NEW DELHI,57986.05,8/9/16,221620,5143.0
T956952,C2987936,21/8/83,M,NEW DELHI,252698.02,10/9/16,162749,3122.0
T580564,C6917123,27/4/96,M,UNA,11112.05,27/8/16,123500,460.0
T556858,C9016851,13/12/89,M,PUNE,40732.43,22/8/16,150610,1212.0
T32124,C2421475,8/12/84,F,GURGAON,18743.38,26/9/16,132929,217.0
T223568,C7520418,28/6/87,M,HYDERABAD,6212.51,8/8/16,210932,100.0
T356139,C6817527,13/8/94,M,BANGALORE,7683.42,14/8/16,143450,72.0
T116471,C5033051,24/6/79,M,THANE,457.02,6/8/16,131139,610.0
T911575,C3826216,15/6/95,M,BALOTRA,886.75,12/9/16,122333,595.0
T423441,C2027542,1/9/94,M,RAILWAY STATION NAVI MUMBAI,27411.68,17/8/16,161229,99.0
T856706,C8417124,22/6/86,M,MUMBAI,27266.87,9/9/16,211153,222.0
T687425,C6813851,14/6/92,M,SHIMLA,224129.83,30/8/16,211344,1206.0
T482380,C3319841,1/1/1800,F,KOLKATA,8983.51,20/8/16,133017,540.0
T249062,C1530028,9/11/89,M,NEW DELHI,167303.53,7/8/16,233534,6039.0
T173613,C7038050,7/11/87,F,NEW DELHI,1866.93,4/8/16,191847,117.27
T456106,C8434743,14/3/88,F,BANGALURU,111953.02,16/8/16,192454,315.07
T608748,C2331460,24/7/88,F,CHENNAI,4408.26,26/8/16,121853,1500.0
T886703,C7311555,12/12/85,F,MUMBAI,443071.08,7/9/16,201441,605.0
T290623,C5922068,1/5/91,M,BANGALORE,42005.8,11/8/16,185949,500.0
T607901,C6141521,6/9/80,M,NEW DELHI,560678.32,26/8/16,140949,247.0
T579822,C7527912,1/1/84,M,GR NOIDA,14521.44,27/8/16,142444,200.0
T763597,C1710790,3/12/93,M,NEW DELHI,4356.35,1/9/16,132020,700.0
T1007016,C4214338,29/11/90,M,KHARAR,17520.22,14/9/16,195447,150.0
T1019326,C1332537,30/7/94,M,BANGALORE,1713.85,14/9/16,224126,32.0
T317522,C7721991,20/6/87,F,PUNE,4971.33,15/8/16,114230,225.0
T854862,C4611132,26/7/93,M,CHENNAI,5610.89,9/9/16,213032,100.0
T688265,C7715891,7/6/75,M,GURGAON,100880.32,30/8/16,190930,1818.0
T468705,C3338769,5/8/94,M,GURGAON,3420.43,21/8/16,123106,34.0
T1041922,C4840957,9/8/91,F,BANGALORE,98.23,18/9/16,124051,459.52
T757092,C1431938,6/7/95,M,SION E MUMBAI,13039.56,1/9/16,185630,1900.0
T260207,C4021780,18/9/83,M,MUMBAI,3979.22,12/8/16,182636,2500.0
T929537,C3633440,4/4/94,M,PATHAYELLAPUR,49672.59,11/9/16,145038,690.0
T716096,C6016485,27/9/82,M,FARIDABAD,68571.01,3/9/16,195412,260.0
T276423,C8430659,2/6/93,M,HYDERABAD,3093.51,11/8/16,33921,60.0
T52384,C5331061,7/9/83,F,DELHI,18580.76,3/8/16,171017,1093.0
T941550,C2028883,30/12/88,M,GHAZIABAD,10721.2,11/9/16,213505,450.0
T732441,C3723967,12/2/85,M,PATNA,124.58,2/9/16,144706,175.0
T997341,C7424170,29/3/74,M,VIJAYWADA,370487.01,14/9/16,74535,1499.0
T542932,C6829333,17/6/54,M,NASHIK,13137.44,24/8/16,170044,50.0
T877105,C5337347,24/1/88,M,BANGALORE,48267.29,8/9/16,192703,1600.0
T720127,C2711684,17/12/96,M,RAMNAGAR,60590.95,3/9/16,213127,250.0
T624879,C4121371,25/4/94,F,VIRUDHUNAGAR,13345.26,25/8/16,172438,250.0
T946267,C6459739,11/10/86,F,DELHI,147989.1,11/9/16,204840,2202.0
T969889,C1918625,9/2/93,F,DELHI,41140.97,10/9/16,160315,2248.0
T1030391,C6764820,7/3/65,M,THANE,9825.76,13/9/16,82033,1467.73
T836831,C1933964,3/5/91,M,DELHI,7610.13,4/9/16,103156,200.0
T662394,C3138111,23/12/82,M,MUMBAI,2551.27,31/8/16,102125,1250.0
T105492,C5933836,8/7/83,M,MARG KURLA WEST MUMBAI,1853.25,1/8/16,205511,443.0
T679954,C6640735,13/8/73,M,CHENNAI,57806.21,28/8/16,122135,1272.0
T774131,C2328739,9/9/84,F,POST KOCHI,101.15,6/9/16,191117,62.0
T205902,C1321985,1/12/91,M,GHAZIABAD,5650.1,8/8/16,124228,257.0
T382777,C7645546,18/7/92,M,CHENNAI,1939.19,13/8/16,151915,606.9
T326406,C4881038,19/8/92,M,MADURAI,11466.8,15/8/16,111250,279.0
T818079,C8120122,6/11/95,M,GUWAHATI,17248.62,4/9/16,185007,10.0
T951778,C5916713,11/9/89,M,NAVSARI,96010.29,10/9/16,231339,78.0
T946147,C2419825,13/1/95,M,BANGALORE,526.7,10/9/16,202418,764.0
T411346,C7612867,4/1/70,F,BAHADURGARH,2491850.94,17/8/16,100802,10115.0
T99391,C6829456,17/8/87,M,MOHALI,182850.64,1/8/16,165558,49.0
T300512,C8115649,12/5/88,M,KOCHI,26847.43,11/8/16,232836,352.0
T258335,C6926972,15/3/89,M,NANGAL TOWNSHIP,333343.24,12/8/16,120337,625.0
T807831,C8110286,6/2/90,M,NEW DELHI,11340.19,4/9/16,205825,155.0
T273019,C4941045,23/3/94,M,SOLAN,22.89,11/8/16,95934,101.15
T806089,C1875055,14/7/82,F,NEW DELHI,57487.98,5/9/16,184600,1100.0
T302914,C3425947,26/10/74,F,HYDERABAD,12570.83,10/8/16,101537,1000.0
T644397,C1921330,31/1/58,M,NEW DELHI,80209.17,25/8/16,232609,1070.0
T146380,C4239977,17/12/86,M,INDORE,215.44,5/8/16,102752,200.0
T47405,C5821447,3/8/72,M,JAIPUR,8010.23,3/8/16,131828,400.0
T636873,C7529916,11/3/89,M,NAVI MUMBAI,45.07,29/8/16,85425,500.0
T364086,C6610051,30/8/85,M,DELHI,58558.32,13/8/16,2214,200.0
T381630,C8940953,21/2/86,M,MUMBAI,75928.03,13/8/16,194854,6.91
T626692,C6568581,8/8/87,M,MUMBAI,5984.77,29/8/16,162335,429.22
T61286,C7317335,28/6/89,M,MUMBAI,5129.23,3/8/16,212331,197.0
T713061,C7837162,22/12/93,F,BEGUSARAI,4496.11,3/9/16,182025,20.0
T86942,C5023670,6/10/81,M,GURGAON,375527.94,1/8/16,111401,140.0
T114947,C3413964,7/8/83,M,GURGAON,81922.99,6/8/16,150250,246.0
T850382,C8434481,14/3/81,M,BIHARSHARIF,12352.41,9/9/16,200352,900.0
T854591,C7317434,24/10/70,M,NOIDA,269.81,9/9/16,212904,1782.0
T19674,C7514381,11/3/90,F,NAVI MUMBAI,1029.24,26/9/16,144342,43.0
T338183,C8812112,28/4/85,F,RATLAM,10007.07,15/8/16,185346,450.0
T1017207,C5710168,2/5/70,M,ZIRAKPUR,96457.52,13/9/16,194413,657.79
T849803,C4828786,5/4/91,M,PATHANKOT,114610.83,9/9/16,103021,600.0
T973817,C7742888,4/11/93,M,ROHTAK,13412.41,15/9/16,163432,1439.2
T963114,C1234880,25/4/89,F,MUMBAI,24278.02,10/9/16,150442,516.0
T88858,C8536682,,M,DELHI,2334.07,1/8/16,170853,385.0
T948489,C7838527,22/6/93,M,EDAPPADI,3638.71,10/9/16,222448,10.0
T296468,C7841815,26/5/86,M,BANGALORE,3112.44,11/8/16,204132,176.0
T598388,C7988219,26/4/90,M,MUMBAI,400251.07,27/8/16,221203,50.0
T251119,C2428779,22/5/95,F,MUMBAI,5890.96,7/8/16,211954,1437.0
T90239,C8724922,8/8/72,M,BUILDING MUMBAI,651.22,1/8/16,153828,1400.0
T950042,C5420416,23/5/93,M,NEW DELHI,6288.73,11/9/16,135545,50.0
T1048092,C2116640,1/1/47,F,NEW DELHI,268645.18,18/9/16,194905,2350.0
T354053,C2119692,13/5/91,M,ERNAKULAM,52800.92,14/8/16,184930,686.0
T769063,C6019429,21/1/90,M,SANPADA NAVI MUMBAI,17566.73,1/9/16,75921,1000.0
T545484,C8940851,26/1/91,M,SHIMLA,747.0,23/8/16,74250,130.0
T166395,C4436617,1/7/88,M,NEW DELHI,10338.18,4/8/16,81127,500.0
T586544,C3317511,7/2/82,F,HOWRAH,9951.6,27/8/16,194704,595.0
T506275,C2638887,16/4/90,M,HYDERABAD,148380.59,20/8/16,223148,2675.0
T1020491,C2873043,14/10/69,M,GURGAON,103965.15,13/9/16,212201,5003.0
T360190,C3938114,3/3/64,M,CHENNAI,45.2,14/8/16,172120,1779.0
T629712,C2134316,14/9/89,F,AIZAWL,563.3,29/8/16,162311,141.0
T49552,C8621625,6/10/92,M,AHMEDABAD,3472.84,3/8/16,140859,396.0
T232875,C1215334,23/4/78,F,KOLKATA,25888.47,7/8/16,145536,294.0
T766118,C2142976,1/1/90,M,ALWAR,54145.65,1/9/16,100102,95.0
T382667,C2969618,5/7/81,M,BANGALORE,485063.32,13/8/16,181617,1711.0
T950043,C7736651,18/7/89,M,DHARAMSHALA,39899.19,11/9/16,212748,237.0
T191332,C6323790,3/12/86,M,HYDERABAD,167695.42,9/8/16,165718,758.37
T37140,C1786720,7/7/87,M,DELHI,54930.47,30/9/16,155709,400.0
T401498,C2629868,3/7/92,M,DELHI,1346.27,18/8/16,145546,258.0
T878501,C1826572,12/12/86,M,PUNE,38241.99,7/9/16,225059,760.0
T888535,C4533753,18/8/85,F,FARIDABAD,103926.73,7/9/16,174324,2395.0
T153672,C8618780,29/7/78,M,GURGAON,34883.62,4/8/16,93940,105.0
T408948,C3541354,24/11/78,M,MUMBAI,73391.53,18/8/16,185533,206.0
T304483,C4633759,2/2/87,M,VARANASI,13574.72,10/8/16,132348,219.0
T10050,C2815919,12/8/73,M,AHMEDNAGAR,12358.58,27/9/16,180143,120.0
T128261,C6397818,23/5/93,M,DELHI,8647.87,6/8/16,231741,51.0
T304661,C1434046,13/1/91,M,KOLHAPUR,1758.29,10/8/16,124603,140.0
T202925,C8825052,12/8/84,M,THANE,9897.39,8/8/16,142820,500.0
T282590,C6239251,1/1/1800,M,HOSPITAL BEHIND COIMBATORE,92597.62,11/8/16,120153,100.0
T400445,C9039561,26/12/89,M,JYOTIBA PHULE NAGAR,1759.25,18/8/16,14546,85.0
T276072,C3914771,5/2/90,M,MUMBAI,12777.78,12/8/16,224416,148.0
T481877,C4410067,28/10/85,M,KALYAN W,24965.91,20/8/16,124229,6103.0
T704885,C8116550,28/5/92,M,BANGALORE,19656.05,31/8/16,173501,45.0
T656065,C6534113,30/7/79,M,MUMBAI,477344.42,31/8/16,140549,3400.0
T49093,C8920815,3/8/94,M,BANGALORE,42505.9,3/8/16,142333,270.0
T508764,C4910780,31/12/80,M,PATNA,385.57,19/8/16,150746,100.0
T511275,C3713445,27/1/93,M,SUNDARGARH,10510.62,19/8/16,191717,1048.0
T597446,C1173152,25/8/81,M,GURGAON,138875.33,26/8/16,164024,600.0
T634258,C5180370,1/3/95,M,PUNE,2615.53,29/8/16,190926,255.0
T164145,C2242287,22/2/70,M,MUMBAI,25014.2,4/8/16,145042,1000.0
T970000,C1930213,2/2/89,M,NOIDA,56.67,10/9/16,103601,33.0
T155557,C1572686,15/10/88,M,RANGA REDDY,2438.66,3/9/16,154506,220.0
T122428,C3911458,7/4/88,M,CHENNAI,9796.44,6/8/16,200328,20.0
T784418,C8114060,1/3/93,F,JAIPUR,145897.32,6/9/16,152823,2017.0
T887653,C7925818,2/1/82,M,MUMBAI,194040.66,7/9/16,202959,612.0
T104202,C5510448,14/11/81,M,BANGALORE,15931.2,1/8/16,210310,68410.0
T910484,C6339823,15/12/89,M,THANJORE DT,982.77,12/9/16,104348,100.0
T89468,C7817148,19/3/85,F,NEW DELHI,2041.9,1/8/16,115641,799.0
T665975,C6874792,15/10/81,M,NEW DELHI,10686.23,31/8/16,3646,100.0
T470158,C2641122,24/8/91,F,DELHI,120780.9,21/8/16,201306,27984.0
T177281,C8947451,10/7/95,M,REWARI (HARYANA),7786.87,9/8/16,1516,90.0
T184007,C3523392,15/4/83,M,DHANBAD,11014.05,9/8/16,112245,1080.9
T715481,C1212371,1/1/1800,F,ERNAKULAM,36181.58,3/9/16,193028,613.25
T241296,C2489227,13/1/88,M,VISHAKAPATNAM,1764.58,7/8/16,212215,110.0
T293817,C4318324,20/9/68,M,NEW DELHI,37537.67,11/8/16,200205,534.0
T132406,C6119674,31/3/93,M,EAST SINGHBHUM,12869.29,6/8/16,210027,650.0
T509085,C7565163,19/10/84,F,GURGAON,276012.08,19/8/16,173407,4650.0
T348284,C2679755,12/7/89,F,DELHI,10569.32,14/8/16,84041,820.0
T806656,C1115651,13/6/58,M,MUMBAI,1232.69,4/9/16,215501,1601.3
T136557,C1523941,10/1/89,M,PUNE,22651.65,6/8/16,223516,210.0
T496040,C5215513,27/11/77,M,AGARTALA,56.06,20/8/16,220129,8128.0
T622965,C7015538,9/10/89,M,MERIDEAN GUINDY ALANDHUR CHENNAI,13160.6,29/8/16,203438,918.0
T775082,C8642390,30/12/89,F,DELHI,76.27,6/9/16,220520,50.0
T845314,C4932649,18/9/90,M,JAIPUR,2046.65,9/9/16,110031,370.0
T98244,C3842023,24/7/96,M,LUCKNOW,3498.2,1/8/16,160101,468.0
T453394,C3718026,24/8/83,M,ROYAPETTAH,188725.18,16/8/16,210106,881.0
T182071,C5722745,5/12/89,M,MUMBAI,9609.96,9/8/16,131628,48.0
T321565,C1035252,8/4/88,M,PORT BLAIR,124770.51,15/8/16,95736,230.0
T415303,C6340952,21/2/86,M,MUMBAI,75928.03,18/8/16,221546,1680.0
T694486,C8340049,25/7/88,F,DELHI,0.0,31/8/16,213043,300.0
T472242,C3516171,10/7/79,M,NEW DELHI,1065952.82,21/8/16,212919,1289.0
T69292,C8521973,1/1/1800,M,DELHI,676305.34,2/8/16,125523,1000.0
T83564,C7114823,14/5/91,M,DELHI,11138.19,1/8/16,60609,210.0
T59959,C2313228,20/8/83,M,BHINMAL,4.56,3/8/16,204425,146.0
T168985,C4718834,29/5/94,M,GUNTUR,5393.9,4/8/16,220217,60.0
T625806,C7973227,3/4/61,M,DELHI,3342291.81,25/8/16,161601,500.0
T438962,C7710255,1/1/1800,M,HOSPITAL MUMBAI,49975.42,16/8/16,120518,663.0
T820981,C2211677,10/1/93,M,RANCHI,44001.08,4/9/16,200632,428.0
T211526,C3617877,8/11/87,F,NAVI MUMBAI,196.73,8/8/16,182850,199.0
T673700,C3125932,15/6/88,M,PUNE,4117.44,28/8/16,193242,2236.0
T797024,C1040536,2/11/56,F,MUMBAI,30251.8,5/9/16,134940,1407.0
T956017,C5037581,30/11/88,M,SARAN,3047.12,10/9/16,172307,189.0
T14475,C5041114,31/12/85,M,DELHI,6726.51,26/9/16,194817,956.0
T606334,C8938841,29/10/91,F,NAGAPATTINAM,42847.76,26/8/16,191750,287.0
T781647,C5094777,6/1/75,M,MUMBAI,79916.93,6/9/16,41720,50.0
T396543,C3711944,15/7/82,M,NOIDA,32813.33,18/8/16,92133,1400.0
T166078,C5916367,17/9/85,M,PATHANKOT,10076.76,4/8/16,145100,100.0
T496355,C3526041,26/1/92,F,BANGALORE,12.2,20/8/16,185938,500.0
T785474,C4697542,2/6/79,F,BANGALORE,115690.34,6/9/16,111100,224.0
T172833,C4230075,12/10/84,F,GURGAON,39517.78,4/8/16,190730,800.0
T604519,C5620215,10/7/93,M,MATHURA,153.37,26/8/16,180529,30.0
T937371,C5113567,13/5/69,M,KOLKATA,232893.25,11/9/16,183510,2047.0
T566742,C1025692,9/9/90,M,CHENNAI,993.38,22/8/16,123033,8900.0
T968815,C5623814,8/4/87,M,BANGALORE,32795.14,10/9/16,92624,1000.0
T594084,C7150928,9/10/94,F,GURGAON,2674.49,27/8/16,202214,419.0
T336295,C3639715,26/1/89,F,SHARJAH,108815.52,15/8/16,223831,446.0
T1004958,C3198615,1/1/1800,M,NO 223 GATE MUMBAI,23071.22,14/9/16,164403,299.0
T536404,C3757255,19/10/79,M,HYDERABAD,2736.78,23/8/16,223455,822.0
T513638,C6032945,25/2/92,M,CHENNAI,1863.02,19/8/16,202839,39.0
T741831,C6018754,5/4/90,M,GURGAON,6248.47,2/9/16,191236,310.0
T299515,C7489754,15/7/81,M,NORTH 24 PARGANAS,121855.58,11/8/16,212235,2996.7
T138818,C8313856,6/5/85,M,PUNE,5950.64,5/8/16,152833,3248.0
T772232,C8240811,1/8/57,M,NEW DELHI,15882.6,6/9/16,222907,18323.0
T573023,C6233981,15/10/85,M,CHENNAI,16402.83,22/8/16,185647,501.0
T995537,C1126486,1/6/92,F,ANANTAPUR,37.89,14/9/16,73601,34.0
T110589,C7239832,22/9/95,M,HYDERABAD,136838.23,6/8/16,73003,750.0
T299077,C4312382,10/7/88,M,NAGPUR,70.66,10/8/16,105406,400.0
T519167,C2826229,16/11/87,M,BANGALORE,20165.31,19/8/16,224136,938.0
T625368,C1729387,1/1/1800,M,MUMBAI,6785.1,25/8/16,155729,952.0
T322272,C8919974,7/2/86,M,GREATER MOHALI,68213.3,15/8/16,145524,2199.0
T356379,C6627712,17/6/87,M,BANGALORE,21568.83,14/8/16,183959,968.0
T97755,C5041551,5/4/82,M,BANGALORE,31094.3,1/8/16,200118,200.0
T503864,C7537186,16/2/88,M,MANGALORE,5546.97,19/8/16,144526,30.0
T196499,C2122558,12/10/64,M,NEW DELHI,66143.38,9/8/16,193833,4200.0
T87748,C1933483,16/3/76,M,LUDHIANA,11918.74,1/8/16,133247,200.0
T435830,C6038071,22/9/88,M,MUMBAI,5154.51,17/8/16,224150,1200.0
T448665,C7926486,11/1/89,M,BARNALA,2947.39,16/8/16,124307,250.0
T1030020,C4615712,16/12/93,M,DELHI,130.13,13/9/16,124946,440.61
T790524,C2518334,24/3/90,F,KOLKATA,9427.3,6/9/16,91342,150.0
T550228,C7611747,23/11/90,M,NEWAI,968.17,22/8/16,81018,198.0
T1037768,C2942036,5/10/91,F,FARIDABAD,161122.67,18/9/16,160717,291.0
T71868,C4346536,23/11/86,F,BANGALORE,30493.89,2/8/16,160504,640.0
T501045,C3838839,12/3/82,M,PAREL MUMBAI,56709.26,19/8/16,122821,239.18
T206869,C8436839,2/12/48,M,DELHI,367.63,8/8/16,111640,10000.0
T422421,C3136645,4/12/82,M,MUMBAI,4614.0,17/8/16,85132,500.0
T852802,C5622661,1/1/1800,M,CHENNAI,27094.65,9/9/16,191901,254.0
T377170,C1620122,29/4/92,M,UNJHA,93043.74,13/8/16,111122,99.0
T21850,C5026613,22/7/92,F,NOIDA,7693.8,23/9/16,200707,100.0
T705398,C4422587,1/1/1800,M,JALANDHAR,145210.08,26/8/16,184347,3600.0
T378883,C5324772,2/11/88,M,FARIDABAD,292583.91,13/8/16,114623,300.0
T535183,C5235786,8/5/95,M,SRIPERUMBUDUR,6555.64,23/8/16,233613,10.0
T158880,C4637055,25/1/85,M,SAHARANPUR,14210.74,5/8/16,222625,100.87
T420511,C6627569,6/9/83,M,GURGAON,85610.83,17/8/16,125827,1200.0
T743073,C4286987,1/1/1800,M,MUMBAI,111790.05,2/9/16,183559,1263.0
T506482,C2819039,2/8/76,M,HUBLI,144034.87,19/8/16,112615,886.23
T723870,C1040529,1/1/1800,M,GHAZIABAD,8149.5,2/9/16,94652,100.0
T392348,C3654824,9/3/79,F,MYSORE,892.69,13/8/16,191934,630.0
T54074,C3066861,7/4/90,M,CHENNAI,11414.86,3/8/16,193143,750.0
T148465,C4036411,5/8/89,M,HYDERABAD,4146.86,4/8/16,191926,50.0
T467453,C5418368,28/2/89,M,FARIDABAD,5576.89,21/8/16,183837,255.0
T728842,C5734723,28/9/89,M,GURGAON,149907.27,2/9/16,74832,1000.0
T557116,C7613017,16/8/88,M,BANGALORE,127.78,22/8/16,162512,30.0
T962965,C5410030,29/9/78,M,MUMBAI,5586.76,10/9/16,134535,638.0
T321399,C7042347,24/11/89,F,NEW DELHI,9656.94,10/8/16,204828,563.0
T184548,C4326835,10/8/83,M,NEW DELHI,28681.79,9/8/16,121002,286.0
T590474,C8226314,7/7/89,M,MUMBAI,45862.13,27/8/16,195749,1315.0
T805022,C8327861,14/7/90,M,GURGAON,3326.62,5/9/16,203651,330.68
T564626,C5121549,20/12/86,M,NOIDA,7818.68,22/8/16,140844,260.0
T377048,C1412183,2/2/92,M,MUMBAI,,13/8/16,134742,522.0
T216600,C1919932,15/12/82,M,NOIDA,30142.12,8/8/16,204507,1000.0
T449966,C7622972,31/5/82,F,MUMBAI,152391.01,16/8/16,180903,590.0
T973950,C4815572,13/1/87,M,HYDERABAD,20.34,15/9/16,161811,80.0
T990942,C1712349,27/5/84,M,THANE,34912.86,14/9/16,100628,200.0
T155122,C2277417,9/9/88,M,MOHALI,4.39,3/9/16,145519,97.0
T565879,C7014329,20/12/86,F,GURGAON,40068.69,22/8/16,112845,149.0
T632862,C3025584,1/1/1800,M,RAJSAMAND,6694.77,29/8/16,121100,875.16
T166847,C5432113,21/12/85,M,NELLORE,4304.35,4/8/16,145223,50.0
T61144,C6443924,10/8/81,M,NAGPUR,286732.35,3/8/16,200233,2401.0
T419527,C7130874,7/4/87,M,KARNAL,4327.88,18/8/16,213400,88.0
T130263,C4317665,10/12/83,M,NOIDA,74083.56,6/8/16,202755,155.45
T79091,C2310647,28/2/83,M,MUMBAI,193479.11,2/8/16,204656,489.0
T231762,C4742463,5/4/93,M,CHENNAI,7200.0,7/8/16,154052,130.0
T633647,C3868979,15/6/91,F,MUMBAI,21756.67,29/8/16,160613,1100.0
T529959,C4359060,9/6/77,M,KOLKATA,62576.32,24/8/16,233806,640.0
T412344,C7725069,12/8/84,M,THANE,9897.39,18/8/16,194537,1000.0
T486980,C7615128,6/10/85,M,PANCHKULA,1492.82,20/8/16,154148,1000.0
T995396,C1633119,7/3/74,M,GHAZIABAD,47346.73,14/9/16,105623,57500.0
T777745,C2839174,27/12/93,M,BANGALORE,49911.44,6/9/16,190114,606.9
T181937,C7514818,13/10/95,M,VARANASI,16.48,9/8/16,75651,26.0
T772481,C7721834,19/9/94,F,DELHI,15447.47,6/9/16,222032,252.0
T627879,C7312691,10/8/82,F,THRISSUR,33359.15,25/8/16,172327,2300.0
T664805,C6510067,29/7/72,M,MEERUT,9954.25,28/8/16,160309,6300.0
T484130,C6343143,25/11/93,F,KANPUR,196655.08,20/8/16,133848,14437.0
T939120,C7839645,7/2/89,M,GHAZIABAD,12682.6,11/9/16,191216,1398.0
T379828,C8831550,21/4/85,M,NASHIK,88570.34,13/8/16,170908,669.0
T736655,C3615616,15/1/91,F,EAST SIKKIM,61594.01,2/9/16,162911,330.0
T850054,C1038554,16/8/89,M,GURGAON,47183.48,9/9/16,185631,180.0
T840459,C8311963,16/3/92,M,ALAPPUZHA,10015.17,9/9/16,141829,357.07
T226514,C5720976,21/7/90,M,CHENNAI,3031.88,7/8/16,141621,240.0
T31085,C8834784,4/7/85,M,RUDRAPUR,44.81,26/9/16,134855,170.0
T401613,C6726773,9/5/74,M,YAMUNANAGAR,5333.52,18/8/16,134859,1470.0
T574021,C7039491,21/8/88,M,OFFICE HYDERABAD,42.09,27/8/16,134153,2000.0
T21634,C4921154,30/1/71,F,NEW DELHI,77106.82,23/9/16,112612,4946.0
T496761,C1553480,10/1/89,F,GURGAON,31326.99,19/8/16,43144,157.0
T882645,C5720592,14/11/88,M,DELHI,28057.73,8/9/16,212407,770.0
T57490,C6135321,14/10/90,F,PUMP BANGALORE,22846.73,3/8/16,203647,2050.0
T927910,C3535883,24/10/87,F,DELHI,39.83,11/9/16,141806,5826.97
T75659,C5824958,6/1/70,F,NEW DELHI,39.0,2/8/16,173557,2600.0
T126911,C7334784,5/5/90,F,MUMBAI,74384.46,6/8/16,204825,1000.0
T236346,C2112813,20/2/82,F,GHAZIABAD,118142.05,7/8/16,181529,1495.0
T932533,C8433059,24/11/47,F,VADODARA,1266644.77,11/9/16,155836,4402.0
T157037,C6615159,12/7/77,M,BANGALORE,163913.63,3/9/16,154933,300.0
T113951,C2882074,25/10/85,F,CHENNAI,99599.36,6/8/16,131126,1766.0
T492720,C5839387,17/6/85,M,BANGALORE,32643.56,20/8/16,165744,898.0
T897995,C5942873,8/5/82,M,DEHRADUN,10657.35,7/9/16,101219,200.0
T310433,C6313324,10/8/90,F,CUDDALORE,14.55,10/8/16,172943,50.0
T996328,C4926047,28/6/93,M,KURNOOL,624.39,15/9/16,203157,199.0
T738418,C8520425,14/1/80,M,VAPI,17695.89,2/9/16,185452,110.0
T406693,C6627589,9/10/88,M,THANE,12100.31,18/8/16,102628,199.0
T883607,C3117365,27/8/91,F,NOIDA,39514.09,7/9/16,205409,1900.0
T521708,C5113627,23/11/93,M,DEHRADUN,6909.29,19/8/16,230746,1086.18
T94012,C5626840,2/5/88,M,GURGAON,15550.64,1/8/16,191034,206.0
T624735,C4317591,21/5/81,M,MUMBAI,89255.67,29/8/16,203408,200.0
T437114,C1715745,26/7/82,M,WHITEFIELD BANGALORE,34590.52,17/8/16,221635,421.0
T824481,C2435366,1/1/1800,M,NOIDA,159882.83,4/9/16,84603,60.0
T23963,C6736770,23/9/86,M,MOHALI,390.04,27/9/16,165609,10.0
T17089,C3046829,10/10/90,M,FATEHABAD,60.93,26/9/16,195643,756.09
T170415,C2861747,8/4/79,M,GHAZIABAD,1845.21,4/8/16,171942,1584.0
T197649,C1310870,1/7/92,M,AURANGABAD,9702.67,8/8/16,84830,18.0
T366486,C8522571,3/1/82,M,VAPI,2357.87,14/8/16,192908,1132.0
T1000761,C8732291,24/12/90,M,KOLKATA,18358.12,14/9/16,160400,100.0
T529405,C6416587,26/8/55,F,PANCHKULA,566586.6,24/8/16,124406,1524.0
T669990,C4516345,4/3/91,F,NEW DELHI,14783.22,31/8/16,20249,21.0
T249326,C7421871,6/11/90,F,DELHI,140367.36,12/8/16,60412,25.0
T628320,C4934126,31/10/77,F,PUNE,418018.78,29/8/16,210438,1358.0
T1001167,C6511433,21/1/87,F,MUMBAI,80714.38,14/9/16,150455,770.0
T827072,C7728722,10/2/87,M,NOIDA,296460.36,4/9/16,141456,1550.0
T117534,C1025883,5/5/87,M,BURDWAN,8064.25,6/8/16,143724,151.29
T652696,C5230959,18/7/79,F,MUMBAI,1014410.19,31/8/16,161803,6200.0
T886422,C8932757,2/1/90,M,GHAZIABAD,5815.09,7/9/16,202650,908.68
T31902,C1281423,27/10/97,M,SILIGURI,1394.88,25/9/16,200714,100.0
T683710,C8212625,6/1/92,M,YAMUNA NAGAR,17623.68,31/8/16,221729,650.0
